date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:37:55	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:37:55%20GMT	https://stocks-netinstitutesltd.com/wp-json/wp/v2/pages/104.json	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-json/wp/v2/pages/104.json	(from https://stocks-netinstitutesltd.com/contact/index.html)
13:37:55	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:37:55%20GMT	https://stocks-netinstitutesltd.com/wp-json/oembed/1.0/embeda9cf.json?url=https%3A%2F%2Fstocknetinstitute.com%2Fterms-of-service%2F	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-json/oembed/1.0/embeda9cfa9cf.json	(from https://stocks-netinstitutesltd.com/terms-of-service/index.html)
13:37:55	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:37:55%20GMT	https://stocks-netinstitutesltd.com/portal/temp/js/widget.js	/home/emediong/websites/design/stocks-netinstitutesltd.com/portal/temp/js/widget.js	(from https://stocks-netinstitutesltd.com/portal/register)
13:37:55	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:37:55%20GMT	https://stocks-netinstitutesltd.com/wp-json/wp/v2/pages/140.json	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-json/wp/v2/pages/140.json	(from https://stocks-netinstitutesltd.com/terms-of-service/index.html)
13:37:56	8952/8952	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2010:25:52%20GMT	https://stocks-netinstitutesltd.com/use.typekit.net/af/f2b266/00000000000000007735fdb4/30/l0b8e?subset_id=2&fvd=n4&v=3	/home/emediong/websites/design/stocks-netinstitutesltd.com/use.typekit.net/af/f2b266/00000000000000007735fdb4/30/l0b8e0b8e.html	(from https://stocks-netinstitutesltd.com/use.typekit.net/nwx6adv.css)
13:37:57	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:37:57%20GMT	https://stocks-netinstitutesltd.com/wp-json/oembed/1.0/embed8565.json?url=https%3A%2F%2Fstocknetinstitute.com%2Fprivacy-policy%2F	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-json/oembed/1.0/embed85658565.json	(from https://stocks-netinstitutesltd.com/privacy-policy/index.html)
13:37:57	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:37:57%20GMT	https://stocks-netinstitutesltd.com/wp-json/oembed/1.0/embed506e.json?url=https%3A%2F%2Fstocknetinstitute.com%2Frisk-disclosure%2F	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-json/oembed/1.0/embed506e506e.json	(from https://stocks-netinstitutesltd.com/risk-disclosure/index.html)
13:37:57	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:37:57%20GMT	https://stocks-netinstitutesltd.com/wp-json/wp/v2/pages/215.json	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-json/wp/v2/pages/215.json	(from https://stocks-netinstitutesltd.com/cart/index.html)
13:37:57	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:37:57%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.mincb57.js?ver=7.2.2	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.mincb57cb57.js	(from https://stocks-netinstitutesltd.com/cart/index.html)
13:38:02	11268/11268	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2010:25:52%20GMT	https://stocks-netinstitutesltd.com/use.typekit.net/af/f2b266/00000000000000007735fdb4/30/d0b8e?subset_id=2&fvd=n4&v=3	/home/emediong/websites/design/stocks-netinstitutesltd.com/use.typekit.net/af/f2b266/00000000000000007735fdb4/30/d0b8e0b8e.html	(from https://stocks-netinstitutesltd.com/use.typekit.net/nwx6adv.css)
13:38:03	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2289667a9274db855026762b29ccdf63ff%22	http://static.klaviyo.com/onsite/js/klaviyo.js?company_id=SyHJhj	/home/emediong/websites/design/static.klaviyo.com/onsite/js/klaviyoda18.js	(from https://stocks-netinstitutesltd.com/programs/quickstart/index.html)
13:38:03	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sun,%2015%20Oct%202023%2012:38:03%20GMT	https://stats.wp.com/s-202301.js	/home/emediong/websites/design/stats.wp.com/s-202301.js	(from https://stocks-netinstitutesltd.com/programs/quickstart/index.html)
13:38:04	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	/home/emediong/websites/design/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	(from https://stocks-netinstitutesltd.com/programs/quickstart/index.html)
13:38:04	17016/17016	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2010:25:54%20GMT	https://stocks-netinstitutesltd.com/use.typekit.net/af/f2b266/00000000000000007735fdb4/30/a0b8e?subset_id=2&fvd=n4&v=3	/home/emediong/websites/design/stocks-netinstitutesltd.com/use.typekit.net/af/f2b266/00000000000000007735fdb4/30/a0b8e0b8e.html	(from https://stocks-netinstitutesltd.com/use.typekit.net/nwx6adv.css)
13:38:06	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:05%20GMT	https://stocks-netinstitutesltd.com/wp-json/oembed/1.0/embedc0f8.json?url=https%3A%2F%2Fstocknetinstitute.com%2Fcareers%2Fcompliance-specialist%2F	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-json/oembed/1.0/embedc0f8c0f8.json	(from https://stocks-netinstitutesltd.com/careers/compliance-specialist/index.html)
13:38:08	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:06%20GMT	https://stocks-netinstitutesltd.com/wp-json/oembed/1.0/embeddc26.json?url=https%3A%2F%2Fstocknetinstitute.com%2Fcareers%2Faccounts-specialist%2F	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-json/oembed/1.0/embeddc26dc26.json	(from https://stocks-netinstitutesltd.com/careers/accounts-specialist/index.html)
13:38:08	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:06%20GMT	https://stocks-netinstitutesltd.com/wp-json/oembed/1.0/embedd656.json?url=https%3A%2F%2Fstocknetinstitute.com%2Fcareers%2Faccount-specialist-pt%2F	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-json/oembed/1.0/embedd656d656.json	(from https://stocks-netinstitutesltd.com/careers/account-specialist-pt/index.html)
13:38:09	8848/8848	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2010:25:54%20GMT	https://stocks-netinstitutesltd.com/use.typekit.net/af/bf384f/00000000000000007735fdb7/30/l7188?subset_id=2&fvd=n5&v=3	/home/emediong/websites/design/stocks-netinstitutesltd.com/use.typekit.net/af/bf384f/00000000000000007735fdb7/30/l71887188.html	(from https://stocks-netinstitutesltd.com/use.typekit.net/nwx6adv.css)
13:38:09	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sun,%2015%20Oct%202023%2012:38:09%20GMT	https://stats.wp.com/e-202301.js	/home/emediong/websites/design/stats.wp.com/e-202301.js	(from https://stocks-netinstitutesltd.com/programs/quickstart/index.html)
13:38:11	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:08%20GMT	https://stocks-netinstitutesltd.com/portal/storage/app/public/photos/iAwfKeabout.png	/home/emediong/websites/design/stocks-netinstitutesltd.com/portal/storage/app/public/photos/iAwfKeabout.png	(from https://stocks-netinstitutesltd.com/portal/about)
13:38:11	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:09%20GMT	https://stocks-netinstitutesltd.com/portal/storage/app/public/photos/b9158Babout.jpg	/home/emediong/websites/design/stocks-netinstitutesltd.com/portal/storage/app/public/photos/b9158Babout.jpg	(from https://stocks-netinstitutesltd.com/portal/)
13:38:12	11108/11108	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2010:25:54%20GMT	https://stocks-netinstitutesltd.com/use.typekit.net/af/bf384f/00000000000000007735fdb7/30/d7188?subset_id=2&fvd=n5&v=3	/home/emediong/websites/design/stocks-netinstitutesltd.com/use.typekit.net/af/bf384f/00000000000000007735fdb7/30/d71887188.html	(from https://stocks-netinstitutesltd.com/use.typekit.net/nwx6adv.css)
13:38:12	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:12%20GMT	https://stocks-netinstitutesltd.com/portal/temp/images/app/phone.png	/home/emediong/websites/design/stocks-netinstitutesltd.com/portal/temp/images/app/phone.png	(from https://stocks-netinstitutesltd.com/portal/)
13:38:12	16992/16992	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2010:25:56%20GMT	https://stocks-netinstitutesltd.com/use.typekit.net/af/bf384f/00000000000000007735fdb7/30/a7188?subset_id=2&fvd=n5&v=3	/home/emediong/websites/design/stocks-netinstitutesltd.com/use.typekit.net/af/bf384f/00000000000000007735fdb7/30/a71887188.html	(from https://stocks-netinstitutesltd.com/use.typekit.net/nwx6adv.css)
13:38:13	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:12%20GMT	https://stocks-netinstitutesltd.com/portal/storage/app/public/photos/SIu0JZ01.jpg1635329714	/home/emediong/websites/design/stocks-netinstitutesltd.com/portal/storage/app/public/photos/SIu0JZ01.jpg1635329714	(from https://stocks-netinstitutesltd.com/portal/)
13:38:13	9028/9028	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2010:25:56%20GMT	https://stocks-netinstitutesltd.com/use.typekit.net/af/21f608/00000000000000007735fdb2/30/le54d?subset_id=2&fvd=n6&v=3	/home/emediong/websites/design/stocks-netinstitutesltd.com/use.typekit.net/af/21f608/00000000000000007735fdb2/30/le54de54d.html	(from https://stocks-netinstitutesltd.com/use.typekit.net/nwx6adv.css)
13:38:14	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:13%20GMT	https://stocks-netinstitutesltd.com/portal/temp/images/app/laptop.png	/home/emediong/websites/design/stocks-netinstitutesltd.com/portal/temp/images/app/laptop.png	(from https://stocks-netinstitutesltd.com/portal/)
13:38:14	11360/11360	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2010:25:56%20GMT	https://stocks-netinstitutesltd.com/use.typekit.net/af/21f608/00000000000000007735fdb2/30/de54d?subset_id=2&fvd=n6&v=3	/home/emediong/websites/design/stocks-netinstitutesltd.com/use.typekit.net/af/21f608/00000000000000007735fdb2/30/de54de54d.html	(from https://stocks-netinstitutesltd.com/use.typekit.net/nwx6adv.css)
13:38:15	16920/16920	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202023%2010:25:58%20GMT	https://stocks-netinstitutesltd.com/use.typekit.net/af/21f608/00000000000000007735fdb2/30/ae54d?subset_id=2&fvd=n6&v=3	/home/emediong/websites/design/stocks-netinstitutesltd.com/use.typekit.net/af/21f608/00000000000000007735fdb2/30/ae54de54d.html	(from https://stocks-netinstitutesltd.com/use.typekit.net/nwx6adv.css)
13:38:16	2112/2112	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2024%20Jul%202022%2013:18:08%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/myhub.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/myhub.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:17	2409/2409	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Sep%202022%2010:25:20%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/cart.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/cart.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:19	764/764	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2025%20Aug%202022%2010:41:18%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/select.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/select.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:20	960/960	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Aug%202022%2012:10:48%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/wave_hero.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/wave_hero.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:21	1009/1009	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Aug%202022%2012:27:52%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/wave_footer.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/wave_footer.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:22	1009/1009	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Aug%202022%2012:31:58%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/wave_footer_light.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/wave_footer_light.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:23	1221/1221	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Aug%202022%2007:54:06%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/form-arrow.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/form-arrow.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:27	1351/1351	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2010:43:34%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/arrow_prev.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/arrow_prev.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:28	1337/1337	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Aug%202022%2010:44:06%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/arrow_next.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/arrow_next.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:28	729/729	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2024%20Jul%202022%2013:15:40%20GMT	https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/dropdown.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/themes/stocknet/assets/img/dropdown.svg	(from https://stocks-netinstitutesltd.com/wp-content/themes/stocknet/dist/css/main.minca2a.css?v=1672678765)
13:38:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Oct%202023%2012:38:29%20GMT	http://static.klaviyo.com/	/home/emediong/websites/design/static.klaviyo.com/index.html	(from https://stocks-netinstitutesltd.com/)
13:38:30	4598/4598	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202017%2002:43:50%20GMT	https://stocks-netinstitutesltd.com/wp-includes/js/mediaelement/mejs-controls.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-includes/js/mediaelement/mejs-controls.svg	(from https://stocks-netinstitutesltd.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css?ver=4.2.17)
13:38:32	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:32	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot?	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/stard41dd41d.eot	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:33	1304/1304	---M--	200	added ('OK')	font/woff	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:37	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:34%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot?	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/stard41dd41d.eot	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:38	1512/1512	---M--	200	added ('OK')	font/ttf	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:38	929/929	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:38	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:38%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:40	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:40%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:42	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:42	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot?	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41dd41d.eot	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:43	14176/14176	---M--	200	added ('OK')	font/woff	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:44	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:43%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot?	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41dd41d.eot	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:45	14100/14100	---M--	200	added ('OK')	font/ttf	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:45	46770/46770	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:46	158/158	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:47	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2015%20Oct%202023%2012:38:47%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:47	1359/1359	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:48	4634/4634	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:49	3110/3110	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:50	804/804	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:51	6797/6797	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:52	2800/2800	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
13:38:54	4662/4662	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202022%2003:12:16%20GMT	https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	/home/emediong/websites/design/stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://stocks-netinstitutesltd.com/wp-content/plugins/woocommerce/assets/css/woocommercecb57.css?ver=7.2.2)
